Time(s),I,II,III,aVR,aVL,aVF,V1,V2,V3,V4,V5,V6
1.024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003747338112918165,0.0,0.0,0.0
1.026,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0037394933010087674,0.0,0.0,0.0
1.028,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0037314669763454204,0.0,0.0,0.0
1.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0037232602979403685,0.0,0.0,0.0
1.032,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0037148744270187667,0.0,0.0,0.0
1.034,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00370631052699238,0.0,0.0,0.0
1.036,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0036975697634333794,0.0,0.0,0.0
1.038,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003688653304048219,0.0,0.0,0.0
1.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003679562318651602,0.0,0.0,0.0
1.042,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0036702979791405337,0.0,0.0,0.0
1.044,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0036608614594684733,0.0,0.0,0.0
1.046,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003651253935619551,0.0,0.0,0.0
1.048,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0036414765855829097,0.0,0.0,0.0
1.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003631530589327109,0.0,0.0,0.0
1.052,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003621417128774639,0.0,0.0,0.0
1.054,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003611137387776508,0.0,0.0,0.0
1.056,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003600692552086938,0.0,0.0,0.0
1.058,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0035900838093381525,0.0,0.0,0.0
1.06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0035793123490152406,0.0,0.0,0.0
1.062,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003568379362431131,0.0,0.0,0.0
1.064,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0035572860427016684,0.0,0.0,0.0
1.066,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003546033584720758,0.0,0.0,0.0
1.068,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003534623185135626,0.0,0.0,0.0
1.07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00352305604232217,0.0,0.0,0.0
1.072,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003511333356360398,0.0,0.0,0.0
1.074,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003499456329009979,0.0,0.0,0.0
1.076,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0034874261636858774,0.0,0.0,0.0
1.078,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0034752440654340923,0.0,0.0,0.0
1.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0034629112409074914,0.0,0.0,0.0
1.082,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0034504288983417462,0.0,0.0,0.0
1.084,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003437798247531362,0.0,0.0,0.0
1.086,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0034250204998058035,0.0,0.0,0.0
1.088,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00341209686800573,0.0,0.0,0.0
1.09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003399028566459328,0.0,0.0,0.0
1.092,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0033858168109587336,0.0,0.0,0.0
1.094,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0033724628187365643,0.0,0.0,0.0
1.096,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0033589678084425534,0.0,0.0,0.0
1.098,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0033453330001202825,0.0,0.0,0.0
1.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0033315596151840096,0.0,0.0,0.0
1.102,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0033176488763956087,0.0,0.0,0.0
1.104,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0033036020078416107,0.0,0.0,0.0
1.106,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0032894202349103333,0.0,0.0,0.0
1.108,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003275104784269131,0.0,0.0,0.0
1.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00326065688384174,0.0,0.0,0.0
1.112,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0032460777627857256,0.0,0.0,0.0
1.114,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0032313686514700373,0.0,0.0,0.0
1.116,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003216530781452661,0.0,0.0,0.0
1.118,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0032015653854583783,0.0,0.0,0.0
1.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0031864736973566407,0.0,0.0,0.0
1.122,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003171256952139527,0.0,0.0,0.0
1.124,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003155916385899821,0.0,0.0,0.0
1.126,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0031404532358091913,0.0,0.0,0.0
1.128,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003124868740096481,0.0,0.0,0.0
1.13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003109164138026086,0.0,0.0,0.0
1.132,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0030933406698764655,0.0,0.0,0.0
1.134,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0030773995769187244,0.0,0.0,0.0
1.136,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003061342101395338,0.0,0.0,0.0
1.138,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0030451694864989613,0.0,0.0,0.0
1.14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003028882976351337,0.0,0.0,0.0
1.142,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003012483815982335,0.0,0.0,0.0
1.144,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002995973251309076,0.0,0.0,0.0
1.146,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0029793525291151733,0.0,0.0,0.0
1.148,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0029626228970300924,0.0,0.0,0.0
1.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0029457856035085914,0.0,0.0,0.0
1.152,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0029288418978102825,0.0,0.0,0.0
1.154,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0029117930299793014,0.0,0.0,0.0
1.156,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0028946402508240937,0.0,0.0,0.0
1.158,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0028773848118972866,0.0,0.0,0.0
1.16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0028600279654756866,0.0,0.0,0.0
1.162,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002842570964540377,0.0,0.0,0.0
1.164,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002825015062756927,0.0,0.0,0.0
1.166,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0028073615144557007,0.0,0.0,0.0
1.168,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0027896115746122887,0.0,0.0,0.0
1.17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0027717664988280337,0.0,0.0,0.0
1.172,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002753827543310674,0.0,0.0,0.0
1.174,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002735795964855088,0.0,0.0,0.0
1.176,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0027176730208241496,0.0,0.0,0.0
1.178,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002699459969129694,0.0,0.0,0.0
1.18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002681158068213584,0.0,0.0,0.0
1.182,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002662768577028904,0.0,0.0,0.0
1.184,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0026442927550212394,0.0,0.0,0.0
1.186,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0026257318621100718,0.0,0.0,0.0
1.188,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0026070871586702927,0.0,0.0,0.0
1.19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002588359905513815,0.0,0.0,0.0
1.192,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002569551363871298,0.0,0.0,0.0
1.194,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0025506627953739663,0.0,0.0,0.0
1.196,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0025316954620355605,0.0,0.0,0.0
1.198,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002512650626234386,0.0,0.0,0.0
1.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0024935295506954636,0.0,0.0,0.0
1.202,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0024743334984727978,0.0,0.0,0.0
1.204,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0024550637329317435,0.0,0.0,0.0
1.206,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002435721517731482,0.0,0.0,0.0
1.208,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002416308116807625,0.0,0.0,0.0
1.21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0023968247943548953,0.0,0.0,0.0
1.212,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002377272814809937,0.0,0.0,0.0
1.214,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00235765344283423,0.0,0.0,0.0
1.216,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002337967943297106,0.0,0.0,0.0
1.218,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002318217581258879,0.0,0.0,0.0
1.22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0022984036219540773,0.0,0.0,0.0
1.222,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002278527330774784,0.0,0.0,0.0
1.224,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002258589973254089,0.0,0.0,0.0
1.226,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0022385928150496512,0.0,0.0,0.0
1.228,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002218537121927356,0.0,0.0,0.0
1.23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0021984241597450883,0.0,0.0,0.0
1.232,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0021782551944366053,0.0,0.0,0.0
1.234,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0021580314919955306,0.0,0.0,0.0
1.236,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002137754318459434,0.0,0.0,0.0
1.238,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0021174249398940364,0.0,0.0,0.0
1.24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0020970446223775173,0.0,0.0,0.0
1.242,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0020766146319849167,0.0,0.0,0.0
1.244,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0020561362347726576,0.0,0.0,0.0
1.246,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0020356106967631587,0.0,0.0,0.0
1.248,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002015039283929568,0.0,0.0,0.0
1.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001994423262180596,0.0,0.0,0.0
1.252,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0019737638973454487,0.0,0.0,0.0
1.254,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0019530624551588709,0.0,0.0,0.0
1.256,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0019323202012463026,0.0,0.0,0.0
1.258,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001911538401109122,0.0,0.0,0.0
1.26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0018907183201100027,0.0,0.0,0.0
1.262,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0018698612234583842,0.0,0.0,0.0
1.264,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001848968376196027,0.0,0.0,0.0
1.266,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001828041043182679,0.0,0.0,0.0
1.268,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0018070804890818605,0.0,0.0,0.0
1.27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0017860879783467305,0.0,0.0,0.0
1.272,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001765064775206067,0.0,0.0,0.0
1.274,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0017440121436503473,0.0,0.0,0.0
1.276,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001722931347417937,0.0,0.0,0.0
1.278,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0017018236499813694,0.0,0.0,0.0
1.28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0016806903145337418,0.0,0.0,0.0
1.282,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0016595326039752015,0.0,0.0,0.0
1.284,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001638351780899541,0.0,0.0,0.0
1.286,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001617149107580893,0.0,0.0,0.0
1.288,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0015959258459605189,0.0,0.0,0.0
1.29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0015746832576337025,0.0,0.0,0.0
1.292,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0015534226038367558,0.0,0.0,0.0
1.294,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0015321451454341087,0.0,0.0,0.0
1.296,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0015108521429055056,0.0,0.0,0.0
1.298,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0014895448563333013,0.0,0.0,0.0
